ProductID,CategoryID,BrandID,SpecificationID,UniqueID,ModelID,CategoryName,BrandName,SpecificationName,UniqueFeature,Price,Stock,Category,Brand,Feature
B003O9XRA4,B003,O,O9,O9X,RA4,Smartwatches,OnePlus,Brown,X-Ray Mode,1501.67,467,B003,O,X
B003RR2BGE,B003,R,RR,RR2,BGE,Smartwatches,Razer,Titanium,High Refresh Rate,2408.44,307,B003,R,2
B003AA5DLS,B003,A,AA,AA5,DLS,Smartwatches,Google,Beige,Noise Cancellation,2553.96,452,B003,A,5
B0032HD7D0,B003,2,2H,2HD,7D0,Smartwatches,Samsung,Lavender,Gaming Optimized,1046.4,423,B003,2,D
B003IDT59S,B003,I,ID,IDT,59S,Smartwatches,Intel,Dark Blue,Temperature Sensor,2348.56,462,B003,I,T
B003NVMI2Q,B003,N,NV,NVM,I2Q,Smartwatches,Nikon,Mustard,MagSafe Compatible,490.99,309,B003,N,M
B003BQM44U,B003,B,BQ,BQM,44U,Smartwatches,Unknown,Slate,MagSafe Compatible,1805.33,336,B003,B,M
B003960EYO,B003,9,96,960,EYO,Smartwatches,Microsoft,Green,Standard,1466.67,392,B003,9,0
B0039ODQ14,B003,9,9O,9OD,Q14,Smartwatches,Microsoft,Champagne,Gaming Optimized,785.66,280,B003,9,D
B003QLE4M0,B003,Q,QL,QLE,4M0,Smartwatches,Qualcomm,Navy,Smart Assistant,2907.92,343,B003,Q,E
B003PMYMIQ,B003,P,PM,PMY,MIQ,Smartwatches,Panasonic,Burgundy,Yoga Mode,639.54,84,B003,P,Y
B003497PP2,B003,4,49,497,PP2,Smartwatches,Dell,Brown,Foldable,1758.32,72,B003,4,7
B003QI3HY4,B003,Q,QI,QI3,HY4,Smartwatches,Qualcomm,Charcoal,AMOLED Display,695.81,304,B003,Q,3
B0033567D8,B003,3,35,356,7D8,Smartwatches,Sony,Blue,Water Resistant,1253.34,442,B003,3,6
B003BLSXK4,B003,B,BL,BLS,XK4,Smartwatches,Unknown,Navy,Stereo Speakers,2629.4,337,B003,B,S
B003QJ4B6G,B003,Q,QJ,QJ4,B6G,Smartwatches,Qualcomm,Graphite,HDR Support,1365.36,453,B003,Q,4
B0047ID5GW,B004,7,7I,7ID,5GW,Laptops,Asus,Charcoal,Gaming Optimized,303.65,239,B004,7,D
B0048AVBNS,B004,8,8A,8AV,BNS,Laptops,Acer,Beige,Voice Control,1720.66,358,B004,8,V
B004AJQ15U,B004,A,AJ,AJQ,15U,Laptops,Google,Graphite,Quantum Display,284.73,276,B004,A,Q
B004RBXVZY,B004,R,RB,RBX,VZY,Laptops,Razer,Orange,X-Ray Mode,815.67,3,B004,R,X
B004GIPEOY,B004,G,GI,GIP,EOY,Laptops,GoPro,Charcoal,Performance Mode,1226.6,197,B004,G,P
B004VG91UE,B004,V,VG,VG9,1UE,Laptops,Vivo,Magenta,Pro Camera System,1182.09,43,B004,V,9
B004PDFZFS,B004,P,PD,PDF,ZFS,Laptops,Panasonic,Dark Blue,Biometric Security,1452.39,136,B004,P,F
B0041PGJ8M,B004,1,1P,1PG,J8M,Laptops,Apple,Coral,Ultra Light,2412.66,344,B004,1,G
B004VROEEG,B004,V,VR,VRO,EEG,Laptops,Vivo,Titanium,Optical Zoom,1878.68,139,B004,V,O
B004HGEMWK,B004,H,HG,HGE,MWK,Laptops,Huawei,Magenta,Smart Assistant,1887.92,98,B004,H,E
B004GTSSEQ,B004,G,GT,GTS,SEQ,Laptops,GoPro,Amber,Stereo Speakers,706.86,15,B004,G,S
B004YQI5NA,B004,Y,YQ,YQI,5NA,Laptops,Yamaha,Slate,Graphene Battery,1760.08,126,B004,Y,I
B0049C616W,B004,9,9C,9C6,16W,Laptops,Microsoft,Cyan,Water Resistant,695.69,4,B004,9,6
B004JKBVAA,B004,J,JK,JKB,VAA,Laptops,JBL,Rose Gold,OLED Display,1645.65,433,B004,J,B
B004OL06IW,B004,O,OL,OL0,6IW,Laptops,OnePlus,Navy,Standard,2476.47,420,B004,O,0
B0047HLOMK,B004,7,7H,7HL,OMK,Laptops,Asus,Lavender,Long Battery Life,269.47,324,B004,7,L
B004FUDPP8,B004,F,FU,FUD,PP8,Laptops,Fujifilm,Emerald,Gaming Optimized,1215.72,182,B004,F,D
B004H1N2JO,B004,H,H1,H1N,2JO,Laptops,Huawei,White,Noise Reduction,1825.67,284,B004,H,N
B00434Z1R6,B004,3,34,34Z,1R6,Laptops,Sony,Red,Zero Latency,739.02,344,B004,3,Z
B00449N32A,B004,4,49,49N,32A,Laptops,Dell,Brown,Noise Reduction,2875.13,162,B004,4,N
B004TQTJIK,B004,T,TQ,TQT,JIK,Laptops,Toshiba,Slate,Temperature Sensor,2069.75,419,B004,T,T
B004H3US80,B004,H,H3,H3U,S80,Laptops,Huawei,Gold,Ultra HD,325.54,218,B004,H,U
B0040GU1DG,B004,0,0G,0GU,1DG,Laptops,Generic,Magenta,Ultra HD,1989.73,483,B004,0,U
B0048CQQVI,B004,8,8C,8CQ,QVI,Laptops,Acer,Cyan,Quantum Display,91.29,147,B004,8,Q
B00432KO2U,B004,3,32,32K,O2U,Laptops,Sony,Silver,Kinetic Charging,156.06,242,B004,3,K
B004ALC7EW,B004,A,AL,ALC,7EW,Laptops,Google,Navy,AI-enhanced,352.81,191,B004,A,C
B004FRCS9U,B004,F,FR,FRC,S9U,Laptops,Fujifilm,Titanium,AI-enhanced,1777.97,231,B004,F,C
B004UGPCMQ,B004,U,UG,UGP,CMQ,Laptops,Ulefone,Magenta,Performance Mode,1293.75,165,B004,U,P
B00478RLKS,B004,7,78,78R,LKS,Laptops,Asus,Pink,Rugged Design,402.62,462,B004,7,R
B004QF0XZW,B004,Q,QF,QF0,XZW,Laptops,Qualcomm,Teal,Standard,1141.15,113,B004,Q,0
B0045DOESM,B004,5,5D,5DO,ESM,Laptops,HP,Dark Blue,Optical Zoom,2308.4,158,B004,5,O
B004AQJSDK,B004,A,AQ,AQJ,SDK,Laptops,Google,Slate,JBL-Tuned Audio,2110.2,436,B004,A,J
B0047KTWGW,B004,7,7K,7KT,WGW,Laptops,Asus,Rose Gold,Temperature Sensor,2201.49,61,B004,7,T
B004MBCNOE,B004,M,MB,MBC,NOE,Laptops,Motorola,Orange,AI-enhanced,1706.04,422,B004,M,C
B004QK44K2,B004,Q,QK,QK4,4K2,Laptops,Qualcomm,Rose Gold,HDR Support,1365.13,476,B004,Q,4
B004Z55W6I,B004,Z,Z5,Z55,W6I,Laptops,Zeiss,Blue,Noise Cancellation,220.92,255,B004,Z,5
B0045JT134,B004,5,5J,5JT,134,Laptops,HP,Graphite,Temperature Sensor,1767.08,389,B004,5,T
B004IN20J4,B004,I,IN,IN2,0J4,Laptops,Intel,Pearl,High Refresh Rate,2545.45,127,B004,I,2
B004OVPJCU,B004,O,OV,OVP,JCU,Laptops,OnePlus,Mustard,Performance Mode,2146.46,400,B004,O,P
B004URZCXE,B004,U,UR,URZ,CXE,Laptops,Ulefone,Titanium,Zero Latency,355.57,211,B004,U,Z
B0045EHSTS,B004,5,5E,5EH,STS,Laptops,HP,Lime,Metal Build,1078.56,61,B004,5,H
B004K9WVQ8,B004,K,K9,K9W,VQ8,Laptops,Kodak,Brown,Waterproof,683.56,194,B004,K,W
B004KVC0A8,B004,K,KV,KVC,0A8,Laptops,Kodak,Mustard,AI-enhanced,2138.27,305,B004,K,C
B004WIUNZI,B004,W,WI,WIU,NZI,Laptops,Western Digital,Charcoal,Ultra HD,1058.84,469,B004,W,U
B004L9OWFK,B004,L,L9,L9O,WFK,Laptops,LG,Brown,Optical Zoom,1663.16,77,B004,L,O
B004WSP0GU,B004,W,WS,WSP,0GU,Laptops,Western Digital,Turquoise,Performance Mode,1176.16,126,B004,W,P
B004JOVNB8,B004,J,JO,JOV,NB8,Laptops,JBL,Champagne,Voice Control,686.3,56,B004,J,V
B0047K5J6E,B004,7,7K,7K5,J6E,Laptops,Asus,Rose Gold,Noise Cancellation,2454.34,76,B004,7,5
B0047F3GV4,B004,7,7F,7F3,GV4,Laptops,Asus,Teal,AMOLED Display,683.43,215,B004,7,3
B004RJJJO8,B004,R,RJ,RJJ,JO8,Laptops,Razer,Graphite,JBL-Tuned Audio,1591.98,232,B004,R,J
B004RG5X3M,B004,R,RG,RG5,X3M,Laptops,Razer,Magenta,Noise Cancellation,2248.46,165,B004,R,5
B004I0GX2C,B004,I,I0,I0G,X2C,Laptops,Intel,Black,Ultra Light,734.65,78,B004,I,G
B004PRTNFC,B004,P,PR,PRT,NFC,Laptops,Panasonic,Titanium,Temperature Sensor,1467.67,52,B004,P,T
B004AQR53K,B004,A,AQ,AQR,53K,Laptops,Google,Slate,Rugged Design,1285.63,469,B004,A,R
B004EYSNXY,B004,E,EY,EYS,NXY,Laptops,Epson,Olive,Stereo Speakers,2371.69,471,B004,E,S
B004L8TJHM,B004,L,L8,L8T,JHM,Laptops,LG,Pink,Temperature Sensor,1113.85,407,B004,L,T
B004G47I7O,B004,G,G4,G47,I7O,Laptops,GoPro,Red,Foldable,1987.46,473,B004,G,7
B004QHGDEA,B004,Q,QH,QHG,DEA,Laptops,Qualcomm,Lavender,Ultra Light,2721.34,429,B004,Q,G
B0043YPBFS,B004,3,3Y,3YP,BFS,Laptops,Sony,Olive,Performance Mode,480.35,263,B004,3,P
B004KKZ0HY,B004,K,KK,KKZ,0HY,Laptops,Kodak,Rose Gold,Zero Latency,882.37,255,B004,K,Z
B004WE7MC4,B004,W,WE,WE7,MC4,Laptops,Western Digital,Lime,Foldable,650.3,11,B004,W,7
B004DSD56Q,B004,D,DS,DSD,56Q,Laptops,DJI,Turquoise,Gaming Optimized,1744.14,464,B004,D,D
B00473WCMU,B004,7,73,73W,CMU,Laptops,Asus,Gold,Waterproof,1230.29,105,B004,7,W
B00406P7GM,B004,0,06,06P,7GM,Laptops,Generic,Green,Performance Mode,1208.16,66,B004,0,P
B004HESMY6,B004,H,HE,HES,MY6,Laptops,Huawei,Lime,Stereo Speakers,626.98,171,B004,H,S
B0046T4W14,B004,6,6T,6T4,W14,Laptops,Lenovo,Amber,HDR Support,1707.83,183,B004,6,4
B004J2ODR6,B004,J,J2,J2O,DR6,Laptops,JBL,Silver,Optical Zoom,1634.77,277,B004,J,O
B0049IUL4Y,B004,9,9I,9IU,L4Y,Laptops,Microsoft,Charcoal,Ultra HD,2494.29,260,B004,9,U
B0046CF9UY,B004,6,6C,6CF,9UY,Laptops,Lenovo,Cyan,Biometric Security,1053.17,231,B004,6,F
B004PJK9KS,B004,P,PJ,PJK,9KS,Laptops,Panasonic,Graphite,Kinetic Charging,2213.54,242,B004,P,K
B004B6IUJC,B004,B,B6,B6I,UJC,Laptops,Unknown,Green,Graphene Battery,1337.91,315,B004,B,I
B004J5X0OU,B004,J,J5,J5X,0OU,Laptops,JBL,Blue,X-Ray Mode,937.34,240,B004,J,X
B00489O4YC,B004,8,89,89O,4YC,Laptops,Acer,Brown,Optical Zoom,1009.99,112,B004,8,O
B004DEV8GO,B004,D,DE,DEV,8GO,Laptops,DJI,Lime,Voice Control,2792.04,55,B004,D,V
B004NPH7BI,B004,N,NP,NPH,7BI,Laptops,Nikon,Coral,Metal Build,1479.95,380,B004,N,H
B0040FRSLA,B004,0,0F,0FR,SLA,Laptops,Generic,Teal,Rugged Design,232.84,218,B004,0,R
B0042FZ2TS,B004,2,2F,2FZ,2TS,Laptops,Samsung,Teal,Zero Latency,1145.7,260,B004,2,Z
B0046TTUES,B004,6,6T,6TT,UES,Laptops,Lenovo,Amber,Temperature Sensor,1660.97,118,B004,6,T
B004JHI8SQ,B004,J,JH,JHI,8SQ,Laptops,JBL,Lavender,Graphene Battery,734.68,60,B004,J,I
B004CHYI5A,B004,C,CH,CHY,I5A,Laptops,Canon,Lavender,Yoga Mode,1598.42,468,B004,C,Y
B004U5U16E,B004,U,U5,U5U,16E,Laptops,Ulefone,Blue,Ultra HD,1439.86,31,B004,U,U
B0040X4III,B004,0,0X,0X4,III,Laptops,Generic,Crimson,HDR Support,1355.85,163,B004,0,4
B004P4Q35I,B004,P,P4,P4Q,35I,Laptops,Panasonic,Red,Quantum Display,2524.04,150,B004,P,Q
B004I1NDU6,B004,I,I1,I1N,DU6,Laptops,Intel,White,Noise Reduction,513.19,468,B004,I,N
B004JQ90PC,B004,J,JQ,JQ9,0PC,Laptops,JBL,Slate,Pro Camera System,1141.35,286,B004,J,9
B0047YISRM,B004,7,7Y,7YI,SRM,Laptops,Asus,Olive,Graphene Battery,635.62,40,B004,7,I
B004TM8T3A,B004,T,TM,TM8,T3A,Laptops,Toshiba,Burgundy,5G Enabled,421.86,236,B004,T,8
B0043QMGA4,B004,3,3Q,3QM,GA4,Laptops,Sony,Slate,MagSafe Compatible,2589.58,277,B004,3,M
B004G19HNU,B004,G,G1,G19,HNU,Laptops,GoPro,White,Pro Camera System,1632.52,437,B004,G,9
B0041MKPSA,B004,1,1M,1MK,PSA,Laptops,Apple,Burgundy,Kinetic Charging,1408.66,407,B004,1,K
B004FEEV8Y,B004,F,FE,FEE,V8Y,Laptops,Fujifilm,Lime,Smart Assistant,1720.72,38,B004,F,E
B004PL4IK8,B004,P,PL,PL4,IK8,Laptops,Panasonic,Navy,HDR Support,1342.61,106,B004,P,4
B004MFLY4U,B004,M,MF,MFL,Y4U,Laptops,Motorola,Teal,Long Battery Life,221.87,50,B004,M,L
B004DWNUWG,B004,D,DW,DWN,UWG,Laptops,DJI,Onyx,Noise Reduction,2823.81,384,B004,D,N
B004EBBMQ2,B004,E,EB,EBB,MQ2,Laptops,Epson,Orange,OLED Display,257.12,171,B004,E,B
B004QM5QFW,B004,Q,QM,QM5,QFW,Laptops,Qualcomm,Burgundy,Noise Cancellation,1870.48,101,B004,Q,5
B004KMNPUG,B004,K,KM,KMN,PUG,Laptops,Kodak,Burgundy,Noise Reduction,1591.17,243,B004,K,N
B004WSKDDU,B004,W,WS,WSK,DDU,Laptops,Western Digital,Turquoise,Kinetic Charging,210.54,236,B004,W,K
B0041JYFQ6,B004,1,1J,1JY,FQ6,Laptops,Apple,Graphite,Yoga Mode,2433.58,100,B004,1,Y
B004H0KGXK,B004,H,H0,H0K,GXK,Laptops,Huawei,Black,Kinetic Charging,2718.96,122,B004,H,K
B004AS3ZQO,B004,A,AS,AS3,ZQO,Laptops,Google,Turquoise,AMOLED Display,2724.61,212,B004,A,3
B004U1Y326,B004,U,U1,U1Y,326,Laptops,Ulefone,White,Yoga Mode,1480.41,385,B004,U,Y
B004FP5DYO,B004,F,FP,FP5,DYO,Laptops,Fujifilm,Coral,Noise Cancellation,1824.51,212,B004,F,5
B004H9MYQS,B004,H,H9,H9M,YQS,Laptops,Huawei,Brown,MagSafe Compatible,1633.96,418,B004,H,M
B00489S8HQ,B004,8,89,89S,8HQ,Laptops,Acer,Brown,Stereo Speakers,1384.78,112,B004,8,S
B0047UVEOK,B004,7,7U,7UV,EOK,Laptops,Asus,Emerald,Voice Control,269.91,364,B004,7,V
B004REE5UG,B004,R,RE,REE,5UG,Laptops,Razer,Lime,Smart Assistant,673.67,159,B004,R,E
B004CMJGYS,B004,C,CM,CMJ,GYS,Laptops,Canon,Burgundy,JBL-Tuned Audio,2334.86,9,B004,C,J
B004JGHNYW,B004,J,JG,JGH,NYW,Laptops,JBL,Magenta,Metal Build,2184.51,40,B004,J,H
B004HKAXNI,B004,H,HK,HKA,XNI,Laptops,Huawei,Rose Gold,Touchscreen,2494.18,160,B004,H,A
B004W4FLMM,B004,W,W4,W4F,LMM,Laptops,Western Digital,Red,Biometric Security,347.87,473,B004,W,F
B004PYD8S8,B004,P,PY,PYD,8S8,Laptops,Panasonic,Olive,Gaming Optimized,447.58,313,B004,P,D
B004NQDU5E,B004,N,NQ,NQD,U5E,Laptops,Nikon,Slate,Gaming Optimized,2768.93,51,B004,N,D
B004IMKTX4,B004,I,IM,IMK,TX4,Laptops,Intel,Burgundy,Kinetic Charging,1663.0,275,B004,I,K
B004V3NQFS,B004,V,V3,V3N,QFS,Laptops,Vivo,Gold,Noise Reduction,1355.21,271,B004,V,N
B004MDOQX8,B004,M,MD,MDO,QX8,Laptops,Motorola,Dark Blue,Optical Zoom,2327.34,303,B004,M,O
B004DTYO1U,B004,D,DT,DTY,O1U,Laptops,DJI,Amber,Yoga Mode,2415.93,136,B004,D,Y
B0042RVACY,B004,2,2R,2RV,ACY,Laptops,Samsung,Titanium,Voice Control,641.04,216,B004,2,V
B0042IQE60,B004,2,2I,2IQ,E60,Laptops,Samsung,Charcoal,Quantum Display,1419.3,3,B004,2,Q
B004XV1L3M,B004,X,XV,XV1,L3M,Laptops,Xiaomi,Mustard,Wireless Charging,814.23,339,B004,X,1
B0042QMJYI,B004,2,2Q,2QM,JYI,Laptops,Samsung,Slate,MagSafe Compatible,1147.17,281,B004,2,M
B004H28GW6,B004,H,H2,H28,GW6,Laptops,Huawei,Silver,5G Enabled,1458.97,384,B004,H,8
B004P5GCR6,B004,P,P5,P5G,CR6,Laptops,Panasonic,Blue,Ultra Light,1994.34,189,B004,P,G
B004SPZMZG,B004,S,SP,SPZ,MZG,Laptops,Sharp,Coral,Zero Latency,2151.48,455,B004,S,Z
B004X2XBMA,B004,X,X2,X2X,BMA,Laptops,Xiaomi,Silver,X-Ray Mode,2031.38,317,B004,X,X
B004OQSQBG,B004,O,OQ,OQS,QBG,Laptops,OnePlus,Slate,Stereo Speakers,2432.47,129,B004,O,S
B004KRKELE,B004,K,KR,KRK,ELE,Laptops,Kodak,Titanium,Kinetic Charging,2748.41,399,B004,K,K
B0042L5WHE,B004,2,2L,2L5,WHE,Laptops,Samsung,Navy,Noise Cancellation,2155.95,307,B004,2,5
B0046W0QDE,B004,6,6W,6W0,QDE,Laptops,Lenovo,Onyx,Standard,1361.79,38,B004,6,0
B00460M6SY,B004,6,60,60M,6SY,Laptops,Lenovo,Black,MagSafe Compatible,2625.78,274,B004,6,M
B0041MN53M,B004,1,1M,1MN,53M,Laptops,Apple,Burgundy,Noise Reduction,1849.41,8,B004,1,N
B004VI65YW,B004,V,VI,VI6,5YW,Laptops,Vivo,Charcoal,Water Resistant,1275.92,80,B004,V,6
B004ZGBOJG,B004,Z,ZG,ZGB,OJG,Laptops,Zeiss,Magenta,OLED Display,709.0,385,B004,Z,B
B0049RW454,B004,9,9R,9RW,454,Laptops,Microsoft,Titanium,Waterproof,870.37,302,B004,9,W
B004L9SGCU,B004,L,L9,L9S,GCU,Laptops,LG,Brown,Stereo Speakers,2271.56,12,B004,L,S
B0040I756K,B004,0,0I,0I7,56K,Laptops,Generic,Charcoal,Foldable,1649.46,163,B004,0,7
B004V9SRPG,B004,V,V9,V9S,RPG,Laptops,Vivo,Brown,Stereo Speakers,1509.35,66,B004,V,S
B004E54LD4,B004,E,E5,E54,LD4,Laptops,Epson,Blue,HDR Support,2084.63,22,B004,E,4
B004DLIIYW,B004,D,DL,DLI,IYW,Laptops,DJI,Navy,Graphene Battery,2884.34,346,B004,D,I
B004AL93AI,B004,A,AL,AL9,3AI,Laptops,Google,Navy,Pro Camera System,254.6,175,B004,A,9
B0041QB8Z0,B004,1,1Q,1QB,8Z0,Laptops,Apple,Slate,OLED Display,2126.76,476,B004,1,B
B0044SB88W,B004,4,4S,4SB,88W,Laptops,Dell,Turquoise,OLED Display,2224.21,120,B004,4,B
B0044NZ1R6,B004,4,4N,4NZ,1R6,Laptops,Dell,Pearl,Zero Latency,502.12,111,B004,4,Z
B004US1LCO,B004,U,US,US1,LCO,Laptops,Ulefone,Turquoise,Wireless Charging,1867.94,438,B004,U,1
B004EGWYNW,B004,E,EG,EGW,YNW,Laptops,Epson,Magenta,Waterproof,2357.74,474,B004,E,W
B004SCV75I,B004,S,SC,SCV,75I,Laptops,Sharp,Cyan,Voice Control,466.91,321,B004,S,V
B004UJBC1I,B004,U,UJ,UJB,C1I,Laptops,Ulefone,Graphite,OLED Display,1765.94,86,B004,U,B
B004TB365C,B004,T,TB,TB3,65C,Laptops,Toshiba,Orange,AMOLED Display,1829.67,367,B004,T,3
B004NIXPAM,B004,N,NI,NIX,PAM,Laptops,Nikon,Charcoal,X-Ray Mode,2524.89,8,B004,N,X
B004I8Z3QQ,B004,I,I8,I8Z,3QQ,Laptops,Intel,Pink,Zero Latency,1487.43,91,B004,I,Z
B004OT5X96,B004,O,OT,OT5,X96,Laptops,OnePlus,Amber,Noise Cancellation,2576.78,81,B004,O,5
B0049KY9MC,B004,9,9K,9KY,9MC,Laptops,Microsoft,Rose Gold,Yoga Mode,717.31,330,B004,9,Y
B004I44JPG,B004,I,I4,I44,JPG,Laptops,Intel,Red,HDR Support,652.58,341,B004,I,4
B004L4KDHG,B004,L,L4,L4K,DHG,Laptops,LG,Red,Kinetic Charging,2043.9,251,B004,L,K
B004MF4ZRS,B004,M,MF,MF4,ZRS,Laptops,Motorola,Teal,HDR Support,1547.0,227,B004,M,4
B0043T6VAC,B004,3,3T,3T6,VAC,Laptops,Sony,Amber,Water Resistant,1110.34,500,B004,3,6
B004H1P5X0,B004,H,H1,H1P,5X0,Laptops,Huawei,White,Performance Mode,1358.39,407,B004,H,P
B004SUA72Y,B004,S,SU,SUA,72Y,Laptops,Sharp,Emerald,Touchscreen,1823.84,79,B004,S,A
B004U5T2PA,B004,U,U5,U5T,2PA,Laptops,Ulefone,Blue,Temperature Sensor,2849.2,380,B004,U,T
B004L87XAC,B004,L,L8,L87,XAC,Laptops,LG,Pink,Foldable,1901.78,254,B004,L,7
B004Z698EY,B004,Z,Z6,Z69,8EY,Laptops,Zeiss,Green,Pro Camera System,752.62,391,B004,Z,9
B004J16XB6,B004,J,J1,J16,XB6,Laptops,JBL,White,Water Resistant,883.75,286,B004,J,6
B004LLJOLA,B004,L,LL,LLJ,OLA,Laptops,LG,Navy,JBL-Tuned Audio,756.72,307,B004,L,J
B004SX6AYU,B004,S,SX,SX6,AYU,Laptops,Sharp,Crimson,Water Resistant,1023.76,327,B004,S,6
B004YXEDV6,B004,Y,YX,YXE,DV6,Laptops,Yamaha,Crimson,Smart Assistant,1600.73,413,B004,Y,E
B0040FBIRU,B004,0,0F,0FB,IRU,Laptops,Generic,Teal,OLED Display,707.37,464,B004,0,B
B004BB2PCU,B004,B,BB,BB2,PCU,Laptops,Unknown,Orange,High Refresh Rate,2504.49,86,B004,B,2
B0040984IM,B004,0,09,098,4IM,Laptops,Generic,Brown,5G Enabled,2906.33,305,B004,0,8
B00475ZQ3K,B004,7,75,75Z,Q3K,Laptops,Asus,Blue,Zero Latency,881.21,14,B004,7,Z
B004Z9OXP0,B004,Z,Z9,Z9O,XP0,Laptops,Zeiss,Brown,Optical Zoom,2006.97,27,B004,Z,O
B004ARY8XY,B004,A,AR,ARY,8XY,Laptops,Google,Titanium,Yoga Mode,1473.76,324,B004,A,Y
B0047EGPNG,B004,7,7E,7EG,PNG,Laptops,Asus,Lime,Ultra Light,2707.16,253,B004,7,G
B004LAW1K2,B004,L,LA,LAW,1K2,Laptops,LG,Beige,Waterproof,444.71,71,B004,L,W
B0048530N2,B004,8,85,853,0N2,Laptops,Acer,Blue,AMOLED Display,1360.87,463,B004,8,3
B0041F1D3S,B004,1,1F,1F1,D3S,Laptops,Apple,Teal,Wireless Charging,1677.6,440,B004,1,1
B004ZLV1IA,B004,Z,ZL,ZLV,1IA,Laptops,Zeiss,Navy,Voice Control,2681.05,302,B004,Z,V
B004E63V1G,B004,E,E6,E63,V1G,Laptops,Epson,Green,AMOLED Display,243.5,494,B004,E,3
B004YHTZ2E,B004,Y,YH,YHT,Z2E,Laptops,Yamaha,Lavender,Temperature Sensor,1390.15,203,B004,Y,T
B004OQXNK0,B004,O,OQ,OQX,NK0,Laptops,OnePlus,Slate,X-Ray Mode,1365.75,343,B004,O,X
B004NJISXA,B004,N,NJ,NJI,SXA,Laptops,Nikon,Graphite,Graphene Battery,682.43,125,B004,N,I
B004X2ZY48,B004,X,X2,X2Z,Y48,Laptops,Xiaomi,Silver,Zero Latency,1142.43,187,B004,X,Z
B0045DGIUY,B004,5,5D,5DG,IUY,Laptops,HP,Dark Blue,Ultra Light,966.7,456,B004,5,G
B004RJ9MKY,B004,R,RJ,RJ9,MKY,Laptops,Razer,Graphite,Pro Camera System,2013.84,365,B004,R,9
B004H1GPG6,B004,H,H1,H1G,PG6,Laptops,Huawei,White,Ultra Light,2887.4,359,B004,H,G
B004YL86JS,B004,Y,YL,YL8,6JS,Laptops,Yamaha,Navy,5G Enabled,2038.57,152,B004,Y,8
B004HNFYRK,B004,H,HN,HNF,YRK,Laptops,Huawei,Pearl,Biometric Security,2161.19,286,B004,H,F
B004EPPJAI,B004,E,EP,EPP,JAI,Laptops,Epson,Coral,Performance Mode,1975.04,295,B004,E,P
B004IZSC1C,B004,I,IZ,IZS,C1C,Laptops,Intel,Ice Blue,Stereo Speakers,488.99,304,B004,I,S
B004Y8NV1E,B004,Y,Y8,Y8N,V1E,Laptops,Yamaha,Pink,Noise Reduction,2802.29,61,B004,Y,N
B0042IKI8U,B004,2,2I,2IK,I8U,Laptops,Samsung,Charcoal,Kinetic Charging,1137.53,330,B004,2,K
B0045NJMXY,B004,5,5N,5NJ,MXY,Laptops,HP,Pearl,JBL-Tuned Audio,2248.98,338,B004,5,J
B004443GHM,B004,4,44,443,GHM,Laptops,Dell,Red,AMOLED Display,1695.63,256,B004,4,3
B004UAF0BA,B004,U,UA,UAF,0BA,Laptops,Ulefone,Beige,Biometric Security,1787.65,133,B004,U,F
B004AMTCSA,B004,A,AM,AMT,CSA,Laptops,Google,Burgundy,Temperature Sensor,2416.31,325,B004,A,T
B004IMVA6Y,B004,I,IM,IMV,A6Y,Laptops,Intel,Burgundy,Voice Control,1757.28,73,B004,I,V
B00487KXNA,B004,8,87,87K,XNA,Laptops,Acer,Purple,Kinetic Charging,2719.14,28,B004,8,K
B004C87IQ0,B004,C,C8,C87,IQ0,Laptops,Canon,Pink,Foldable,2094.46,125,B004,C,7
B004RRRI7A,B004,R,RR,RRR,I7A,Laptops,Razer,Titanium,Rugged Design,529.13,381,B004,R,R
B004FP3RYM,B004,F,FP,FP3,RYM,Laptops,Fujifilm,Coral,AMOLED Display,994.19,63,B004,F,3
B004K9H0H8,B004,K,K9,K9H,0H8,Laptops,Kodak,Brown,Metal Build,2820.4,313,B004,K,H
B0040T6HHC,B004,0,0T,0T6,HHC,Laptops,Generic,Amber,Water Resistant,189.22,283,B004,0,6
B004NEJ7HQ,B004,N,NE,NEJ,7HQ,Laptops,Nikon,Lime,JBL-Tuned Audio,2068.53,321,B004,N,J
B004IAFEUY,B004,I,IA,IAF,EUY,Laptops,Intel,Beige,Biometric Security,2016.18,35,B004,I,F
B004WKTBHW,B004,W,WK,WKT,BHW,Laptops,Western Digital,Rose Gold,Temperature Sensor,1072.75,36,B004,W,T
B0045UB68G,B004,5,5U,5UB,68G,Laptops,HP,Emerald,OLED Display,562.4,45,B004,5,B
B004VNBAT2,B004,V,VN,VNB,AT2,Laptops,Vivo,Pearl,OLED Display,2063.89,200,B004,V,B
B004ZBK2GC,B004,Z,ZB,ZBK,2GC,Laptops,Zeiss,Orange,Kinetic Charging,778.25,308,B004,Z,K
B004TSCR14,B004,T,TS,TSC,R14,Laptops,Toshiba,Turquoise,AI-enhanced,1460.95,276,B004,T,C
B004FLL7S4,B004,F,FL,FLL,7S4,Laptops,Fujifilm,Navy,Long Battery Life,2753.8,105,B004,F,L
B004G2AIX2,B004,G,G2,G2A,IX2,Laptops,GoPro,Silver,Touchscreen,2587.56,442,B004,G,A
B004309RBQ,B004,3,30,309,RBQ,Laptops,Sony,Black,Pro Camera System,275.33,311,B004,3,9
B0042APOWI,B004,2,2A,2AP,OWI,Laptops,Samsung,Beige,Performance Mode,1596.39,384,B004,2,P
